Row,session,NVotes,ideal_point,ccode
3688,72,90,0.9347091,GRC
3689,73,95,0.9154388,GRC
3690,74,91,1.069433,GRC
3691,15,101,0.2642302,CYP
3692,16,73,0.04294227,CYP
3693,17,45,0.2579447,CYP
3694,18,31,0.3927623,CYP
3695,20,22,-0.2718199,CYP
3696,21,47,-0.2356509,CYP
3697,22,47,-0.2208131,CYP
3698,23,51,-0.01484241,CYP
3699,24,40,-0.004512829,CYP
3700,25,64,-0.1349708,CYP
3701,26,115,-0.2071336,CYP
3702,27,100,-0.02076736,CYP
3703,28,88,0.02889509,CYP
3704,29,71,-0.1850565,CYP
3705,30,68,-0.2002926,CYP
3706,31,83,-0.4007534,CYP
3707,32,88,-0.3223955,CYP
3708,33,115,-0.1064761,CYP
3709,34,117,-0.171887,CYP
3710,35,97,-0.1785057,CYP
3711,36,127,-0.4549936,CYP
3712,37,155,-0.3892026,CYP
3713,38,145,-0.5005162,CYP
3714,39,147,-0.5476931,CYP
3715,40,154,-0.5644049,CYP
3716,41,143,-0.5073407,CYP
3717,42,139,-0.771074,CYP
3718,43,135,-0.5237314,CYP
3719,44,115,-0.4459945,CYP
3720,45,85,-0.2611115,CYP
3721,46,73,-0.3018337,CYP
3722,47,73,-0.5048823,CYP
3723,48,65,-0.1004953,CYP
3724,49,68,-0.1614049,CYP
3725,50,81,-0.00474145,CYP
3726,51,74,0.6800063,CYP
3727,52,72,0.7346877,CYP
3728,53,64,0.5284544,CYP
3729,54,68,0.6422783,CYP
3730,55,67,0.5771945,CYP
3731,56,69,0.6693856,CYP
3732,57,75,0.6144054,CYP
3733,58,76,0.7036019,CYP
3734,59,72,0.7215317,CYP
3735,60,75,0.7205287,CYP
3736,61,90,0.7755111,CYP
3737,62,79,0.747034,CYP
3738,63,76,0.609301,CYP
3739,64,68,0.6600229,CYP
3740,65,68,0.591321,CYP
3741,66,68,0.6670255,CYP
3742,67,69,0.5986276,CYP
3743,68,64,0.6944556,CYP
3744,69,80,0.7645148,CYP
3745,70,71,0.6507214,CYP
3746,71,78,0.6263855,CYP
3747,72,90,0.6922502,CYP
3748,73,95,0.6790101,CYP
3749,74,91,0.7656112,CYP
3750,11,60,-2.741703,BGR
3751,12,34,-2.759231,BGR
3752,13,33,-2.789,BGR
3753,14,54,-2.760824,BGR
3754,15,103,-2.346009,BGR
3755,16,74,-2.322981,BGR
3756,17,43,-2.305736,BGR
3757,18,31,-2.704001,BGR
3758,20,40,-2.323568,BGR
3759,21,50,-2.127535,BGR
3760,22,57,-1.590995,BGR
3761,23,51,-1.912219,BGR
3762,24,44,-1.841906,BGR
3763,25,66,-2.45846,BGR
3764,26,120,-2.432201,BGR
3765,27,101,-2.064431,BGR
3766,28,91,-2.166923,BGR
3767,29,73,-2.09765,BGR
3768,30,69,-2.346933,BGR
3769,31,87,-1.977116,BGR
3770,32,91,-2.396166,BGR
3771,33,126,-2.316382,BGR
3772,34,121,-2.259837,BGR
3773,35,101,-2.110532,BGR
3774,36,133,-1.987261,BGR
3775,37,157,-1.825899,BGR
3776,38,149,-1.891617,BGR
3777,39,151,-1.371845,BGR
3778,40,150,-1.532191,BGR
3779,41,152,-1.207958,BGR
3780,42,143,-0.9507746,BGR
3781,43,133,-0.3548297,BGR
3782,44,113,-0.5776898,BGR
3783,45,83,0.9407728,BGR
3784,46,73,1.39452,BGR
3785,47,72,1.436113,BGR
3786,48,63,1.510443,BGR
3787,49,67,1.276595,BGR
3788,50,81,1.126157,BGR
3789,51,74,1.340107,BGR
3790,52,71,1.424457,BGR
3791,53,63,1.213249,BGR
3792,54,65,1.145708,BGR
3793,55,67,1.053171,BGR
3794,56,68,1.135669,BGR
3795,57,74,1.178843,BGR
3796,58,76,1.204306,BGR
3797,59,72,1.026114,BGR
3798,60,75,0.9086033,BGR
3799,61,92,1.003013,BGR
3800,62,79,0.9388188,BGR
3801,63,75,0.9778247,BGR
3802,64,67,0.9531417,BGR
3803,65,67,1.043852,BGR
3804,66,67,1.039589,BGR
3805,67,54,0.9664227,BGR
3806,68,64,0.9743189,BGR
3807,69,80,1.019879,BGR
3808,70,73,0.9979336,BGR
3809,71,78,1.081691,BGR
3810,72,89,1.055064,BGR
3811,73,95,1.036302,BGR
3812,74,91,1.166354,BGR
3813,47,70,1.152681,MDA
3814,48,60,1.173469,MDA
3815,49,65,1.217158,MDA
3816,50,76,1.09886,MDA
3817,51,68,1.058657,MDA
3818,52,69,1.096337,MDA
3819,53,61,1.003194,MDA
3820,54,65,0.9815193,MDA
3821,55,64,0.9013278,MDA
3822,56,65,0.9111806,MDA
3823,57,70,0.8771969,MDA
3824,58,73,0.7303974,MDA
3825,59,70,0.686117,MDA
3826,60,69,0.8070226,MDA
3827,61,91,1.040998,MDA
3828,62,79,0.8945433,MDA
3829,63,76,0.8708361,MDA
3830,64,68,0.9380412,MDA
3831,65,68,0.8978959,MDA
3832,66,68,0.9367599,MDA
3833,67,69,0.9535984,MDA
3834,68,63,0.9367664,MDA
3835,69,79,0.9462787,MDA
3836,70,72,0.9050831,MDA
3837,71,75,0.8699908,MDA
3838,72,87,0.7913308,MDA
3839,73,92,0.7908538,MDA
3840,74,89,0.7108663,MDA
3841,10,5,-2.830318,ROU
3842,11,60,-2.816441,ROU
3843,12,34,-2.778238,ROU
3844,13,33,-2.800798,ROU
3845,14,54,-2.754917,ROU
3846,15,103,-2.313977,ROU
3847,16,74,-2.298755,ROU
3848,17,46,-2.273965,ROU
3849,18,31,-2.600211,ROU
3850,20,40,-2.19107,ROU
3851,21,49,-2.172806,ROU
3852,22,57,-0.7289028,ROU
3853,23,51,-1.225547,ROU
3854,24,44,-1.198538,ROU
3855,25,67,-1.739924,ROU
3856,26,116,-1.74023,ROU
3857,27,101,-1.225233,ROU
3858,28,90,-0.9519847,ROU
3859,29,72,-1.00991,ROU
3860,30,62,-1.396042,ROU
3861,31,86,-1.557419,ROU
3862,32,91,-0.9267026,ROU
3863,33,117,-0.6743919,ROU
3864,34,118,-0.7375697,ROU
3865,35,97,-0.8394741,ROU
3866,36,126,-0.8289781,ROU
3867,37,154,-0.7237238,ROU
3868,38,146,-0.9072019,ROU
3869,39,144,-0.6771242,ROU
3870,40,150,-0.739787,ROU
3871,41,148,-0.7718921,ROU
3872,42,134,-0.7937132,ROU
3873,43,131,-0.5865578,ROU
3874,44,112,-0.5511094,ROU
3875,45,82,1.057871,ROU
3876,46,72,1.475446,ROU
3877,47,72,1.474046,ROU
3878,48,61,1.462513,ROU
3879,49,67,1.413852,ROU
3880,50,80,1.185089,ROU
3881,51,73,1.415055,ROU
3882,52,72,1.303363,ROU
3883,53,63,1.225659,ROU
3884,54,68,1.144828,ROU
3885,55,67,1.117615,ROU
3886,56,68,1.13722,ROU
3887,57,74,1.150191,ROU
3888,58,74,0.999245,ROU
3889,59,72,1.004607,ROU
3890,60,75,0.976769,ROU
3891,61,90,0.9813347,ROU
3892,62,79,0.9899177,ROU
3893,63,76,1.018764,ROU
3894,64,68,1.006187,ROU
3895,65,68,0.9856507,ROU
3896,66,67,0.9900136,ROU
3897,67,69,1.012767,ROU
3898,68,64,0.9540018,ROU
3899,69,80,0.9795724,ROU
3900,70,73,0.9853276,ROU
3901,71,77,1.189743,ROU
3902,72,89,1.132345,ROU
3903,73,95,1.140513,ROU
3904,74,91,1.208667,ROU
3905,1,42,-2.03781,RUS
3906,2,38,-2.027128,RUS
3907,3,102,-2.540287,RUS
3908,4,63,-2.7483,RUS
3909,5,52,-2.884136,RUS
3910,6,25,-2.747799,RUS
3911,7,49,-2.711336,RUS
3912,8,25,-2.645654,RUS
3913,9,30,-2.724201,RUS
3914,10,27,-2.963331,RUS
3915,11,60,-2.776311,RUS
3916,12,34,-2.754357,RUS
3917,13,33,-2.779378,RUS
3918,14,54,-2.751378,RUS
3919,15,103,-2.35766,RUS
3920,16,74,-2.316602,RUS
3921,17,46,-2.295381,RUS
3922,18,31,-2.707049,RUS
3923,20,40,-2.35305,RUS
3924,21,50,-2.132799,RUS
3925,22,57,-1.602786,RUS
3926,23,51,-1.899541,RUS
3927,24,44,-1.599064,RUS
3928,25,67,-2.404925,RUS
3929,26,120,-2.425379,RUS
3930,27,101,-2.050261,RUS
3931,28,91,-2.153548,RUS
3932,29,73,-2.080719,RUS
3933,30,69,-2.378077,RUS
3934,31,87,-1.982909,RUS
3935,32,91,-2.401154,RUS
3936,33,126,-2.342124,RUS
3937,34,122,-2.254186,RUS
3938,35,103,-2.106626,RUS
3939,36,134,-2.018525,RUS
3940,37,158,-1.922861,RUS
3941,38,149,-1.906105,RUS
3942,39,151,-1.36935,RUS
3943,40,151,-1.45935,RUS
3944,41,150,-0.8680836,RUS
3945,42,141,-0.9323889,RUS
3946,43,132,-0.773359,RUS
3947,44,114,-0.6681954,RUS
3948,45,84,-0.1358441,RUS
3949,46,71,0.6905887,RUS
3950,47,73,1.112759,RUS
3951,48,64,1.336861,RUS
3952,49,68,1.124722,RUS
3953,50,81,1.156435,RUS
3954,51,73,0.7758907,RUS
3955,52,72,0.5764406,RUS
3956,53,63,0.5057437,RUS
3957,54,68,0.4072405,RUS
3958,55,66,0.211046,RUS
3959,56,68,0.1954676,RUS
3960,57,73,0.2755625,RUS
3961,58,76,0.2684502,RUS
3962,59,71,0.1217325,RUS
3963,60,74,0.08096736,RUS
3964,61,92,-0.2045649,RUS
3965,62,78,-0.07535454,RUS
3966,63,76,-0.1983882,RUS
3967,64,68,-0.04299334,RUS
3968,65,68,0.02300832,RUS
3969,66,68,-0.1825269,RUS
3970,67,69,0.1012714,RUS
3971,68,64,-0.01527643,RUS
3972,69,78,0.07096863,RUS
3973,70,73,0.1789875,RUS
3974,71,78,0.2015292,RUS
3975,72,90,0.109749,RUS
3976,73,95,0.1349219,RUS
3977,74,87,0.1418769,RUS
3978,46,60,1.227028,EST
3979,47,69,1.177436,EST
3980,48,59,1.049779,EST
3981,49,64,1.163657,EST
3982,50,76,1.13644,EST
3983,51,72,1.309211,EST
3984,52,71,1.329081,EST
3985,53,64,1.228364,EST
3986,54,68,1.219133,EST
3987,55,63,1.131982,EST
3988,56,65,1.138117,EST
3989,57,74,1.104029,EST
3990,58,75,1.125689,EST
3991,59,70,0.9871438,EST
3992,60,74,1.007654,EST
3993,61,92,0.9680885,EST
3994,62,79,0.9970785,EST
3995,63,76,0.984992,EST
3996,64,68,1.005116,EST
3997,65,68,1.084727,EST
3998,66,68,1.041784,EST
3999,67,68,1.038404,EST
4000,68,63,1.039088,EST
4001,69,80,1.06741,EST
4002,70,73,1.151212,EST
4003,71,78,1.147798,EST
4004,72,90,1.101678,EST
4005,73,95,1.190666,EST
4006,74,91,1.200214,EST
4007,46,61,1.284647,LVA
4008,47,70,1.243257,LVA
4009,48,59,1.074148,LVA
4010,49,64,1.3262,LVA
4011,50,68,1.788022,LVA
4012,51,69,1.359052,LVA
4013,52,70,1.408367,LVA
4014,53,62,1.233188,LVA
4015,54,66,1.134031,LVA
4016,55,65,1.202259,LVA
4017,56,67,1.18982,LVA
4018,57,73,1.14945,LVA
4019,58,76,1.128315,LVA
4020,59,69,1.167946,LVA
4021,60,75,1.151246,LVA
4022,61,92,1.022594,LVA
4023,62,79,1.035732,LVA
4024,63,75,0.9931102,LVA
4025,64,68,0.9535213,LVA
4026,65,66,1.092473,LVA
4027,66,68,1.04234,LVA
4028,67,68,1.055352,LVA
4029,68,62,1.035856,LVA
4030,69,80,1.053954,LVA
4031,70,73,1.154086,LVA
4032,71,77,1.192914,LVA
4033,72,90,1.12169,LVA
4034,73,95,1.237024,LVA
4035,74,90,1.216662,LVA
4036,46,72,1.111913,LTU
4037,47,70,1.143431,LTU
4038,48,58,1.098257,LTU
4039,49,58,1.289407,LTU
4040,50,80,1.183041,LTU
4041,51,73,1.424821,LTU
4042,52,72,1.376102,LTU
4043,53,64,1.218348,LTU
4044,54,68,1.177203,LTU
4045,55,66,1.18051,LTU
4046,56,66,1.144087,LTU
4047,57,75,1.127751,LTU
4048,58,76,1.199648,LTU
4049,59,72,0.9892769,LTU
4050,60,75,1.015944,LTU
4051,61,92,1.007046,LTU
4052,62,79,1.021775,LTU
4053,63,76,0.9726272,LTU
4054,64,68,1.068421,LTU
4055,65,68,1.105339,LTU
4056,66,68,1.043457,LTU
4057,67,69,1.050855,LTU
4058,68,64,1.030797,LTU
4059,69,79,1.078548,LTU
4060,70,73,1.173817,LTU
4061,71,78,1.237333,LTU
4062,72,90,1.126341,LTU
4063,73,95,1.252097,LTU
4064,74,91,1.260623,LTU
4065,1,42,-2.120307,UKR
4066,2,38,-2.036973,UKR
4067,3,103,-2.554942,UKR
4068,4,63,-2.739873,UKR
4069,5,52,-2.868896,UKR
4070,6,25,-2.782995,UKR
4071,7,49,-2.681872,UKR
4072,8,25,-2.615137,UKR
4073,9,30,-2.676855,UKR
4074,10,27,-2.909382,UKR
4075,11,60,-2.747098,UKR
4076,12,34,-2.751837,UKR
4077,13,33,-2.812991,UKR
4078,14,54,-2.742335,UKR
4079,15,103,-2.444393,UKR
4080,16,74,-2.339077,UKR
4081,17,46,-2.279204,UKR
4082,18,31,-2.704527,UKR
4083,20,40,-2.336642,UKR
4084,21,49,-2.14183,UKR
4085,22,57,-1.602524,UKR
4086,23,51,-1.710429,UKR
4087,24,44,-1.516066,UKR
4088,25,66,-2.401317,UKR
4089,26,120,-2.407421,UKR
4090,27,97,-2.033808,UKR
4091,28,91,-2.147691,UKR
4092,29,73,-2.090936,UKR
4093,30,69,-2.351263,UKR
4094,31,87,-1.987613,UKR
4095,32,90,-2.386536,UKR
4096,33,126,-2.350225,UKR
4097,34,122,-2.259762,UKR
4098,35,103,-2.108971,UKR
4099,36,133,-2.01735,UKR
4100,37,158,-1.923375,UKR
4101,38,149,-1.893711,UKR
4102,39,150,-1.372645,UKR
4103,40,149,-1.411499,UKR
4104,41,151,-1.235188,UKR
4105,42,142,-0.9880164,UKR
4106,43,133,-0.7527558,UKR
4107,44,114,-0.6629332,UKR
4108,45,85,-0.02191199,UKR
4109,46,75,0.3516367,UKR
4110,47,73,0.4587517,UKR
4111,48,64,0.3149247,UKR
4112,49,67,0.7338006,UKR
4113,50,81,0.5441763,UKR
4114,51,73,0.6285723,UKR
4115,52,72,0.5287319,UKR
4116,53,64,0.3910201,UKR
4117,54,67,0.4157081,UKR
4118,55,67,0.4264433,UKR
4119,56,69,0.4336045,UKR
4120,57,75,0.4011946,UKR
4121,58,76,0.4114413,UKR
4122,59,71,0.4127176,UKR
4123,60,73,0.6203466,UKR
4124,61,92,0.8234537,UKR
4125,62,77,0.9689237,UKR
4126,63,75,0.988316,UKR
4127,64,66,0.9536158,UKR
4128,65,67,0.8586965,UKR
4129,66,68,0.6649545,UKR
4130,67,68,0.8253096,UKR
4131,68,64,0.8414314,UKR
4132,69,72,1.049914,UKR
4133,70,71,0.9801939,UKR
4134,71,74,1.141747,UKR
4135,72,89,1.22022,UKR
4136,73,91,1.126352,UKR
4137,74,90,1.255578,UKR
4138,1,42,-2.112674,BLR
4139,2,38,-1.996471,BLR
4140,3,102,-2.535234,BLR
4141,4,63,-2.718619,BLR
4142,5,52,-2.862063,BLR
4143,6,25,-2.77807,BLR
4144,7,49,-2.707344,BLR
4145,8,25,-2.656187,BLR
4146,9,30,-2.679864,BLR
4147,10,27,-2.967974,BLR
4148,11,60,-2.754756,BLR
4149,12,34,-2.745929,BLR
4150,13,33,-2.608511,BLR
4151,14,54,-2.713539,BLR
4152,15,102,-2.398636,BLR
4153,16,74,-2.324011,BLR
4154,17,46,-2.299553,BLR
4155,18,31,-2.713728,BLR
4156,20,40,-2.330376,BLR
4157,21,50,-2.133874,BLR
4158,22,57,-1.593681,BLR
4159,23,51,-1.878759,BLR
4160,24,44,-1.622961,BLR
4161,25,66,-2.407707,BLR
4162,26,120,-2.421194,BLR
4163,27,94,-2.156686,BLR
4164,28,86,-2.083693,BLR
4165,29,72,-2.113051,BLR
4166,30,67,-2.3389,BLR
4167,31,87,-1.990724,BLR
4168,32,91,-2.401161,BLR
4169,33,126,-2.343294,BLR
4170,34,122,-2.252639,BLR
4171,35,103,-2.085531,BLR
4172,36,134,-2.016822,BLR
4173,37,158,-1.937965,BLR
4174,38,149,-1.891474,BLR
4175,39,151,-1.358737,BLR
4176,40,151,-1.516174,BLR
4177,41,151,-1.251776,BLR
4178,42,142,-0.9784969,BLR
4179,43,133,-0.7819455,BLR
4180,44,114,-0.6428917,BLR
4181,45,84,-0.1373823,BLR
4182,46,57,0.4962562,BLR
4183,47,71,0.4609397,BLR
4184,48,63,0.4555716,BLR
4185,49,68,0.5787313,BLR
4186,50,81,0.5327814,BLR
4187,51,73,0.5747407,BLR
4188,52,72,0.4116437,BLR
4189,53,64,0.1154391,BLR
4190,54,66,-0.03688272,BLR
4191,55,65,-0.585666,BLR
4192,56,65,-0.1047435,BLR
4193,57,73,-0.09726496,BLR
4194,58,75,-0.08131863,BLR
4195,59,70,-0.2748064,BLR
4196,60,74,-0.2220488,BLR
4197,61,91,-0.4644531,BLR
4198,62,78,-0.531923,BLR
4199,63,75,-0.5844126,BLR
4200,64,66,-0.4310423,BLR
4201,65,66,-0.3249927,BLR
4202,66,64,-0.5677059,BLR
4203,67,66,-0.3602454,BLR
4204,68,57,-0.3224689,BLR
4205,69,75,-0.3120558,BLR
4206,70,67,-0.1868652,BLR
4207,71,73,-0.3234352,BLR
4208,72,84,-0.2269929,BLR
4209,73,93,-0.2337321,BLR
4210,74,88,-0.1747415,BLR
4211,46,1,0.3714436,ARM
4212,47,32,0.3663063,ARM
4213,48,63,0.6101111,ARM
4214,49,65,0.6911055,ARM
4215,50,79,0.7292818,ARM
4216,51,69,0.7094179,ARM
4217,52,68,0.8405943,ARM
4218,53,62,0.539925,ARM
4219,54,65,0.3670586,ARM
4220,55,66,0.2504417,ARM
4221,56,69,0.2441685,ARM
4222,57,74,0.2701772,ARM
4223,58,74,0.2815539,ARM
4224,59,71,0.235841,ARM
4225,60,73,0.1562714,ARM
4226,61,90,0.06358332,ARM
4227,62,79,0.0360965,ARM
4228,63,73,0.05378523,ARM
4229,64,66,0.08811201,ARM
4230,65,64,0.08245448,ARM
4231,66,64,0.07806513,ARM
4232,67,66,0.1178574,ARM
4233,68,63,0.05270522,ARM
4234,69,77,0.07816032,ARM
4235,70,72,0.1507185,ARM
4236,71,77,0.1827492,ARM
4237,72,86,0.160938,ARM
4238,73,95,0.191972,ARM
4239,74,89,0.1698894,ARM
4240,48,49,1.26895,GEO
4241,49,65,1.218194,GEO
4242,50,78,1.950297,GEO
4243,51,68,0.8865316,GEO
4244,52,67,0.8007937,GEO
4245,53,61,0.5070697,GEO
4246,54,66,0.8512436,GEO
4247,55,65,0.8908269,GEO
4248,56,66,0.8828723,GEO
4249,57,74,0.8129148,GEO
4250,58,68,0.8462992,GEO
4251,59,64,0.8035956,GEO
4252,60,72,1.017271,GEO
4253,61,92,0.848663,GEO
4254,62,78,0.6930235,GEO
4255,63,74,0.7694717,GEO
4256,64,68,0.9245235,GEO
4257,65,65,0.8898102,GEO
4258,66,47,0.8540402,GEO
4259,67,66,0.8314016,GEO
4260,68,62,0.8175983,GEO
4261,69,76,0.8810735,GEO
4262,70,72,0.8546121,GEO
4263,71,72,0.9420812,GEO
4264,72,86,0.9197677,GEO
4265,73,91,0.9398429,GEO
4266,74,90,0.9502942,GEO
4267,46,1,0.2557727,AZE
4268,47,65,0.2599855,AZE
4269,48,56,0.2537439,AZE
4270,49,61,0.2815713,AZE
4271,50,71,0.3215983,AZE
4272,51,64,0.3182845,AZE
4273,52,64,0.2153476,AZE
4274,53,57,0.06434087,AZE
4275,54,61,0.2031303,AZE
4276,55,63,0.03352318,AZE
4277,56,60,-0.01615171,AZE
4278,57,73,-0.03232746,AZE
4279,58,70,-0.08608311,AZE
4280,59,70,-0.1085571,AZE
4281,60,72,-0.2028047,AZE
4282,61,82,-0.1968196,AZE
4283,62,73,-0.1618724,AZE
4284,63,74,-0.3560677,AZE
4285,64,62,-0.2367694,AZE
4286,65,65,-0.2354247,AZE
4287,66,60,-0.5094977,AZE
4288,67,63,-0.5261523,AZE
4289,68,59,-0.5389317,AZE
4290,69,71,-0.6133885,AZE
4291,70,68,-0.7971052,AZE
4292,71,71,-0.7247828,AZE
4293,72,87,-0.7989149,AZE
4294,73,90,-0.7281908,AZE
4295,74,86,-0.7188778,AZE
4296,11,60,0.095938,FIN
4297,12,34,0.6302809,FIN
4298,13,33,0.08160338,FIN
4299,14,54,0.1818246,FIN
4300,15,103,0.2391763,FIN
4301,16,74,0.5742494,FIN
4302,17,46,0.7594454,FIN
4303,18,31,0.8883872,FIN
4304,20,40,1.075128,FIN
4305,21,50,0.4364492,FIN
4306,22,57,0.9748415,FIN
4307,23,50,0.9448808,FIN
4308,24,44,1.134791,FIN
4309,25,65,1.103636,FIN
4310,26,119,0.7505635,FIN
4311,27,102,1.178771,FIN
4312,28,90,1.08734,FIN
4313,29,73,0.7578641,FIN
4314,30,69,0.634237,FIN
4315,31,87,0.8957292,FIN
4316,32,91,1.001262,FIN
4317,33,127,1.096864,FIN
4318,34,122,1.126327,FIN
4319,35,103,0.8333271,FIN
4320,36,134,0.8707035,FIN
4321,37,158,0.7935491,FIN
4322,38,149,0.7522925,FIN
4323,39,151,0.7574753,FIN
4324,40,150,0.8416928,FIN
4325,41,150,0.906271,FIN
4326,42,142,0.9138481,FIN
4327,43,134,1.093493,FIN
4328,44,114,1.03415,FIN
4329,45,84,1.005269,FIN
4330,46,73,1.259555,FIN
4331,47,73,1.306175,FIN
4332,48,64,1.344582,FIN
4333,49,68,1.48735,FIN
4334,50,81,1.220785,FIN
4335,51,74,1.532764,FIN
4336,52,72,1.478799,FIN
4337,53,64,1.246556,FIN
4338,54,68,1.123935,FIN
4339,55,67,1.184463,FIN
4340,56,69,1.160629,FIN
4341,57,75,1.043943,FIN
4342,58,76,1.085346,FIN
4343,59,72,0.9941315,FIN
4344,60,75,1.017718,FIN
4345,61,92,0.9722646,FIN
4346,62,79,0.9259872,FIN
4347,63,76,0.9020879,FIN
4348,64,68,0.8870575,FIN
4349,65,68,0.8629308,FIN
4350,66,68,0.9362948,FIN
4351,67,69,0.9097093,FIN
4352,68,64,1.036588,FIN
4353,69,80,0.9952324,FIN
4354,70,73,0.9148437,FIN
4355,71,78,0.9412793,FIN
4356,72,89,0.9218417,FIN
4357,73,95,0.9560439,FIN
4358,74,91,0.9465655,FIN
4359,1,25,1.359542,SWE
4360,2,38,1.321315,SWE
4361,3,103,1.309785,SWE
4362,4,63,1.385325,SWE
4363,5,53,1.243021,SWE
4364,6,25,1.504991,SWE
4365,7,49,1.318003,SWE
4366,8,25,0.9364649,SWE
4367,9,30,1.354302,SWE
4368,10,27,1.062387,SWE
4369,11,60,0.9754119,SWE
4370,12,34,0.895498,SWE
4371,13,33,0.2842906,SWE
4372,14,54,0.2356769,SWE
4373,15,103,0.5213961,SWE
4374,16,73,0.8440108,SWE
4375,17,45,1.080465,SWE
4376,18,31,1.023447,SWE
4377,20,40,1.273422,SWE
4378,21,50,1.364896,SWE
4379,22,57,1.316581,SWE
4380,23,50,1.422995,SWE
4381,24,44,1.477935,SWE
4382,25,67,1.285569,SWE
4383,26,120,0.8024431,SWE
4384,27,102,1.151965,SWE
4385,28,91,1.176826,SWE
4386,29,73,1.093408,SWE
4387,30,69,0.9970252,SWE
4388,31,87,1.205809,SWE
4389,32,91,1.161576,SWE
4390,33,127,1.172239,SWE
4391,34,122,1.199163,SWE
4392,35,103,1.092937,SWE
4393,36,133,1.120059,SWE
4394,37,157,0.969757,SWE
4395,38,149,0.9341953,SWE
4396,39,151,0.9267223,SWE
4397,40,152,1.001048,SWE
4398,41,151,1.003132,SWE
4399,42,142,1.052296,SWE
4400,43,134,1.105324,SWE
4401,44,114,1.024869,SWE
4402,45,83,0.9788394,SWE
4403,46,73,1.200973,SWE
4404,47,73,1.17998,SWE
4405,48,64,1.188598,SWE
4406,49,68,1.128406,SWE
4407,50,81,1.089063,SWE
4408,51,74,1.109181,SWE
4409,52,72,1.291218,SWE
4410,53,64,1.113407,SWE
4411,54,68,1.047958,SWE
4412,55,67,1.027187,SWE
4413,56,69,1.036118,SWE
4414,57,75,0.8808737,SWE
4415,58,76,0.9627369,SWE
4416,59,72,0.9363015,SWE
4417,60,75,0.9251414,SWE
4418,61,92,0.8427625,SWE
4419,62,79,0.8691382,SWE
4420,63,76,0.823883,SWE
4421,64,68,0.909702,SWE
4422,65,68,0.8876845,SWE
4423,66,67,0.9146742,SWE
4424,67,69,0.82375,SWE
4425,68,64,0.9214414,SWE
4426,69,80,0.8306795,SWE
4427,70,73,0.7027905,SWE
4428,71,78,0.7579331,SWE
4429,72,90,0.8126229,SWE
4430,73,95,0.8819933,SWE
4431,74,91,0.8920524,SWE
4432,1,41,0.9833428,NOR
4433,2,38,1.278331,NOR
4434,3,103,1.635851,NOR
4435,4,63,1.684603,NOR
4436,5,53,1.314876,NOR
4437,6,25,1.363829,NOR
4438,7,49,1.680306,NOR
4439,8,25,0.8960327,NOR
4440,9,30,1.216007,NOR
4441,10,27,1.103148,NOR
4442,11,60,0.9583592,NOR
4443,12,34,0.9591083,NOR
4444,13,33,0.3709749,NOR
4445,14,54,0.5820071,NOR
4446,15,103,0.796105,NOR
4447,16,73,0.9654761,NOR
4448,17,46,1.240073,NOR
4449,18,31,1.147901,NOR
4450,20,40,1.387978,NOR
4451,21,50,1.419204,NOR
4452,22,57,1.498771,NOR
4453,23,51,1.559236,NOR
4454,24,44,1.47307,NOR
4455,25,67,1.31441,NOR
4456,26,120,0.8798158,NOR
4457,27,102,1.212369,NOR
4458,28,91,1.260447,NOR
4459,29,73,1.290647,NOR
4460,30,69,1.336369,NOR
4461,31,87,1.236538,NOR
4462,32,91,1.352735,NOR
4463,33,127,1.33578,NOR
4464,34,122,1.425443,NOR
4465,35,103,1.332918,NOR
4466,36,134,1.390549,NOR
4467,37,158,1.363773,NOR
4468,38,149,1.357486,NOR
4469,39,151,1.370406,NOR
4470,40,151,1.456291,NOR
4471,41,151,1.314689,NOR
4472,42,142,1.389922,NOR
4473,43,134,1.33466,NOR
4474,44,114,1.310476,NOR
4475,45,84,1.298585,NOR
4476,46,73,1.320705,NOR
4477,47,73,1.258504,NOR
4478,48,63,1.317305,NOR
4479,49,68,1.347966,NOR
4480,50,75,1.178584,NOR
4481,51,74,1.373661,NOR
4482,52,72,1.442428,NOR
4483,53,64,1.214896,NOR
4484,54,68,1.132996,NOR
4485,55,67,1.152797,NOR
4486,56,69,1.217237,NOR
4487,57,74,1.146274,NOR
4488,58,76,1.171111,NOR
4489,59,71,0.9978609,NOR
4490,60,75,0.9242623,NOR
4491,61,91,1.008479,NOR
4492,62,79,0.9243456,NOR
4493,63,75,0.769685,NOR
4494,64,68,0.8333471,NOR
4495,65,68,0.8590512,NOR
4496,66,68,0.8537449,NOR
4497,67,69,0.9016416,NOR
4498,68,64,0.9415419,NOR
4499,69,80,0.9847192,NOR
4500,70,73,0.951494,NOR
4501,71,77,0.9503101,NOR
4502,72,90,0.9578766,NOR
4503,73,95,0.9650746,NOR
4504,74,91,0.9846448,NOR
4505,1,42,1.259419,DNK
4506,2,38,1.375914,DNK
4507,3,103,1.619721,DNK
4508,4,62,1.88129,DNK
4509,5,53,1.372749,DNK
4510,6,25,1.452429,DNK
4511,7,49,1.65765,DNK
4512,8,25,0.9601205,DNK
4513,9,30,1.420371,DNK
4514,10,27,1.125325,DNK
4515,11,60,1.123791,DNK
4516,12,34,0.9916632,DNK
4517,13,33,0.3850836,DNK
4518,14,54,0.6295926,DNK
4519,15,103,0.7877422,DNK
4520,16,73,1.070898,DNK
4521,17,46,1.238745,DNK
4522,18,31,1.027024,DNK
